,Sample,SampleName,LOC_OS03G51080,Tissue,Treatment
6152,SRX4580194,H_058_F3_24_leaf_stress,46.2,leaf,salt stress 24hrs
6153,SRX4580195,H_058_F3_72_root_control,0.0,root,control 72hrs
6154,SRX4580196,H_058_F3_24_root_control,108.5,root,control 24hrs
6155,SRX4580197,H_055_F3_72_root_stress,0.0,root,salt stress 72hrs
6156,SRX4580198,H_055_F3_24_root_stress,169.2,root,salt stress 24hrs
6157,SRX4580199,H_058_F3_72_leaf_control,46.7,leaf,control 72hrs
6158,SRX4580200,H_058_F3_24_leaf_control,61.2,leaf,control 24hrs
6159,SRX4580201,I_153_F3_24_root_stress,199.5,root,salt stress 24hrs
6160,SRX4580202,I_153_F3_72_root_stress,0.0,root,salt stress 72hrs
6161,SRX4580203,I_109_F3_72_leaf_stress,90.4,leaf,salt stress 72hrs
6162,SRX4580204,I_109_F3_24_leaf_stress,0.0,leaf,salt stress 24hrs
6163,SRX4580205,I_108_F3_72_leaf_stress,0.0,leaf,salt stress 72hrs
6164,SRX4580206,I_108_F3_24_leaf_stress,0.0,leaf,salt stress 24hrs
6165,SRX4580207,I_108_F3_72_root_control,0.0,root,control 72hrs
6166,SRX4580208,I_108_F3_24_root_control,0.0,root,control 24hrs
6167,SRX4580209,I_108_F3_72_root_stress,97.7,root,salt stress 72hrs
6168,SRX4580210,I_108_F3_24_root_stress,0.0,root,salt stress 24hrs
6169,SRX4580211,I_109_F3_72_leaf_control,59.8,leaf,control 72hrs
6170,SRX4580212,I_109_F3_24_leaf_control,46.8,leaf,control 24hrs
6171,SRX4580213,I_021_F3_24_root_stress,161.5,root,salt stress 24hrs
6172,SRX4580214,I_021_F3_72_root_stress,0.0,root,salt stress 72hrs
6173,SRX4580215,I_030_F3_24_leaf_control,0.0,leaf,control 24hrs
6174,SRX4580216,I_030_F3_72_leaf_control,0.0,leaf,control 72hrs
6175,SRX4580217,I_030_F3_24_leaf_stress,0.0,leaf,salt stress 24hrs
6176,SRX4580218,I_030_F3_72_leaf_stress,67.4,leaf,salt stress 72hrs
6177,SRX4580219,I_030_F3_24_root_control,195.1,root,control 24hrs
6178,SRX4580220,I_030_F3_72_root_control,0.0,root,control 72hrs
6179,SRX4580221,I_030_F3_24_root_stress,121.6,root,salt stress 24hrs
6180,SRX4580222,I_030_F3_72_root_stress,0.0,root,salt stress 72hrs
6181,SRX4580223,H_025_F3_24_leaf_control,44.4,leaf,control 24hrs
6182,SRX4580224,H_023_F3_72_leaf_control,66.2,leaf,control 72hrs
6183,SRX4580225,H_023_F3_24_leaf_control,56.4,leaf,control 24hrs
6184,SRX4580226,H_067_F3_24_root_control,0.0,root,control 24hrs
6185,SRX4580227,H_067_F3_72_root_control,0.0,root,control 72hrs
6186,SRX4580228,H_023_F3_72_root_control,0.0,root,control 72hrs
6187,SRX4580229,H_023_F3_24_root_control,0.0,root,control 24hrs
6188,SRX4580230,H_023_F3_72_leaf_stress,142.1,leaf,salt stress 72hrs
6189,SRX4580231,H_023_F3_24_leaf_stress,45.0,leaf,salt stress 24hrs
6190,SRX4580232,H_064_F3_24_root_stress,0.0,root,salt stress 24hrs
6191,SRX4580233,H_064_F3_72_root_stress,0.0,root,salt stress 72hrs
6192,SRX4580234,H_064_F3_24_root_control,244.0,root,control 24hrs
6193,SRX4580235,H_064_F3_72_root_control,0.0,root,control 72hrs
6194,SRX4580236,H_067_F3_24_leaf_stress,0.0,leaf,salt stress 24hrs
6195,SRX4580237,H_067_F3_72_leaf_stress,58.3,leaf,salt stress 72hrs
6196,SRX4580238,H_067_F3_24_leaf_control,59.9,leaf,control 24hrs
6197,SRX4580239,H_067_F3_72_leaf_control,68.5,leaf,control 72hrs
6198,SRX4580240,I_196_F3_72_root_stress,0.0,root,salt stress 72hrs
6199,SRX4580241,I_196_F3_72_leaf_control,0.0,leaf,control 72hrs
6200,SRX4580242,I_196_F3_24_leaf_stress,0.0,leaf,salt stress 24hrs
6201,SRX4580243,I_190_F3_72_root_stress,321.9,root,salt stress 72hrs
6202,SRX4580244,I_196_F3_24_leaf_control,0.0,leaf,control 24hrs
6203,SRX4580245,I_196_F3_72_root_control,0.0,root,control 72hrs
6204,SRX4580246,I_196_F3_24_root_stress,0.0,root,salt stress 24hrs
6205,SRX4580247,I_196_F3_72_leaf_stress,50.1,leaf,salt stress 72hrs
6206,SRX4580248,I_196_F3_24_root_control,0.0,root,control 24hrs
6207,SRX4580249,H_026_F3_24_leaf_control,47.7,leaf,control 24hrs
6208,SRX4580250,H_026_F3_72_leaf_control,48.3,leaf,control 72hrs
6209,SRX4580251,H_030_F3_72_root_stress,241.9,root,salt stress 72hrs
6210,SRX4580252,H_030_F3_24_root_stress,287.5,root,salt stress 24hrs
6211,SRX4580253,H_035_F3_72_leaf_control,74.9,leaf,control 72hrs
6212,SRX4580254,H_035_F3_24_leaf_control,59.0,leaf,control 24hrs
6213,SRX4580255,H_035_F3_72_leaf_stress,77.3,leaf,salt stress 72hrs
6214,SRX4580256,H_035_F3_24_leaf_stress,83.8,leaf,salt stress 24hrs
6215,SRX4580257,H_035_F3_72_root_control,263.4,root,control 72hrs
6216,SRX4580258,H_035_F3_24_root_control,220.8,root,control 24hrs
6217,SRX4580259,H_035_F3_72_root_stress,0.0,root,salt stress 72hrs
6218,SRX4580260,H_035_F3_24_root_stress,67.5,root,salt stress 24hrs
6219,SRX4580261,H_100_F3_24_leaf_stress,36.6,leaf,salt stress 24hrs
6220,SRX4580262,H_100_F3_72_leaf_stress,0.0,leaf,salt stress 72hrs
6221,SRX4580263,H_100_F3_24_root_control,0.0,root,control 24hrs
6222,SRX4580264,H_100_F3_72_root_control,170.3,root,control 72hrs
6223,SRX4580265,H_099_F3_24_root_stress,0.0,root,salt stress 24hrs
6224,SRX4580266,H_099_F3_72_root_stress,0.0,root,salt stress 72hrs
6225,SRX4580267,H_100_F3_24_leaf_control,0.0,leaf,control 24hrs
6226,SRX4580268,H_100_F3_72_leaf_control,0.0,leaf,control 72hrs
6227,SRX4580269,H_100_F3_24_root_stress,0.0,root,salt stress 24hrs
6228,SRX4580270,H_100_F3_72_root_stress,120.1,root,salt stress 72hrs
6229,SRX4580271,H_013_F3_72_root_control,147.8,root,control 72hrs
6230,SRX4580272,H_013_F3_24_root_control,0.0,root,control 24hrs
6231,SRX4580273,H_013_F3_72_leaf_stress,0.0,leaf,salt stress 72hrs
6232,SRX4580274,H_013_F3_24_leaf_stress,0.0,leaf,salt stress 24hrs
6233,SRX4580275,H_013_F3_72_leaf_control,0.0,leaf,control 72hrs
6234,SRX4580276,H_013_F3_24_leaf_control,46.7,leaf,control 24hrs
6235,SRX4580277,H_005_F3_72_root_stress,0.0,root,salt stress 72hrs
6236,SRX4580278,H_005_F3_24_root_stress,0.0,root,salt stress 24hrs
6237,SRX4580279,H_013_F3_72_root_stress,88.4,root,salt stress 72hrs
6238,SRX4580280,H_013_F3_24_root_stress,0.0,root,salt stress 24hrs
6239,SRX4580281,I_040_F3_24_root_control,124.3,root,control 24hrs
6240,SRX4580282,I_040_F3_72_root_control,0.0,root,control 72hrs
6241,SRX4580283,I_040_F3_24_root_stress,279.0,root,salt stress 24hrs
6242,SRX4580284,I_040_F3_72_root_stress,0.0,root,salt stress 72hrs
6243,SRX4580285,I_042_F3_24_leaf_control,0.0,leaf,control 24hrs
6244,SRX4580286,I_042_F3_72_leaf_control,62.4,leaf,control 72hrs
6245,SRX4580287,I_042_F3_24_leaf_stress,31.8,leaf,salt stress 24hrs
6246,SRX4580288,I_042_F3_72_leaf_stress,0.0,leaf,salt stress 72hrs
6247,SRX4580289,I_042_F3_24_root_control,0.0,root,control 24hrs
6248,SRX4580290,I_042_F3_72_root_control,87.8,root,control 72hrs
6249,SRX4580291,I_128_F3_72_root_control,0.0,root,control 72hrs
6250,SRX4580292,I_128_F3_24_root_control,0.0,root,control 24hrs
6251,SRX4580293,I_128_F3_72_leaf_stress,0.0,leaf,salt stress 72hrs
6252,SRX4580294,I_128_F3_24_leaf_stress,0.0,leaf,salt stress 24hrs
6253,SRX4580295,I_128_F3_72_leaf_control,60.1,leaf,control 72hrs
6254,SRX4580296,I_128_F3_24_leaf_control,0.0,leaf,control 24hrs
6255,SRX4580297,I_114_F3_72_root_stress,0.0,root,salt stress 72hrs
6256,SRX4580298,I_114_F3_24_root_stress,0.0,root,salt stress 24hrs
6257,SRX4580299,I_150_F3_72_root_control,0.0,root,control 72hrs
6258,SRX4580300,I_150_F3_24_root_control,392.5,root,control 24hrs
6259,SRX4580301,I_128_F3_72_root_stress,0.0,root,salt stress 72hrs
6260,SRX4580302,I_128_F3_24_root_stress,0.0,root,salt stress 24hrs
6261,SRX4580303,H_063_F3_24_leaf_control,28.4,leaf,control 24hrs
6262,SRX4580304,H_063_F3_72_leaf_control,40.4,leaf,control 72hrs
6263,SRX4580305,H_062_F3_24_leaf_control,37.1,leaf,control 24hrs
6264,SRX4580306,H_062_F3_72_leaf_control,88.3,leaf,control 72hrs
6265,SRX4580307,H_062_F3_24_leaf_stress,57.7,leaf,salt stress 24hrs
6266,SRX4580308,H_062_F3_72_leaf_stress,65.1,leaf,salt stress 72hrs
6267,SRX4580309,H_062_F3_24_root_control,190.4,root,control 24hrs
6268,SRX4580310,H_062_F3_72_root_control,0.0,root,control 72hrs
6269,SRX4580311,H_062_F3_24_root_stress,0.0,root,salt stress 24hrs
6270,SRX4580312,H_062_F3_72_root_stress,0.0,root,salt stress 72hrs
6271,SRX4580313,H_025_F3_72_leaf_control,93.1,leaf,control 72hrs
6272,SRX4580314,I_091_F3_24_leaf_control,74.3,leaf,control 24hrs
6273,SRX4580315,I_091_F3_72_leaf_control,76.2,leaf,control 72hrs
6274,SRX4580316,I_091_F3_24_leaf_stress,121.9,leaf,salt stress 24hrs
6275,SRX4580317,I_091_F3_72_leaf_stress,358.5,leaf,salt stress 72hrs
6276,SRX4580318,I_080_F3_24_root_control,0.0,root,control 24hrs
6277,SRX4580319,I_080_F3_72_root_control,0.0,root,control 72hrs
6278,SRX4580320,I_080_F3_24_root_stress,310.2,root,salt stress 24hrs
6279,SRX4580321,I_080_F3_72_root_stress,0.0,root,salt stress 72hrs
6280,SRX4580322,I_021_F3_72_leaf_stress,73.5,leaf,salt stress 72hrs
6281,SRX4580323,I_021_F3_24_leaf_stress,0.0,leaf,salt stress 24hrs
6282,SRX4580324,I_021_F3_72_leaf_control,58.1,leaf,control 72hrs
6283,SRX4580325,I_021_F3_24_leaf_control,59.2,leaf,control 24hrs
6284,SRX4580326,I_091_F3_24_root_control,0.0,root,control 24hrs
6285,SRX4580327,I_017_F3_24_root_stress,124.0,root,salt stress 24hrs
6286,SRX4580328,I_017_F3_72_root_control,0.0,root,control 72hrs
6287,SRX4580329,I_017_F3_24_root_control,72.8,root,control 24hrs
6288,SRX4580330,H_022_F3_24_root_control,128.8,root,control 24hrs
6289,SRX4580331,H_022_F3_72_root_control,0.0,root,control 72hrs
6290,SRX4580332,H_022_F3_24_leaf_control,0.0,leaf,control 24hrs
6291,SRX4580333,H_022_F3_72_leaf_control,65.0,leaf,control 72hrs
6292,SRX4580334,H_022_F3_24_leaf_stress,0.0,leaf,salt stress 24hrs
6293,SRX4580335,H_022_F3_72_leaf_stress,31.1,leaf,salt stress 72hrs
6294,SRX4580336,H_020_F3_24_root_control,215.8,root,control 24hrs
6295,SRX4580337,H_020_F3_72_root_control,0.0,root,control 72hrs
6296,SRX4580338,H_020_F3_24_root_stress,113.2,root,salt stress 24hrs
6297,SRX4580339,H_020_F3_72_root_stress,0.0,root,salt stress 72hrs
6298,SRX4580340,H_070_F3_72_root_stress,0.0,root,salt stress 72hrs
6299,SRX4580341,H_070_F3_24_root_stress,240.1,root,salt stress 24hrs
6300,SRX4580342,H_067_F3_72_root_stress,0.0,root,salt stress 72hrs
6301,SRX4580343,H_067_F3_24_root_stress,0.0,root,salt stress 24hrs
6302,SRX4580344,H_070_F3_72_leaf_control,129.1,leaf,control 72hrs
6303,SRX4580345,H_070_F3_24_leaf_control,61.7,leaf,control 24hrs
6304,SRX4580346,H_070_F3_72_leaf_stress,46.7,leaf,salt stress 72hrs
6305,SRX4580347,H_070_F3_24_leaf_stress,76.0,leaf,salt stress 24hrs
6306,SRX4580348,H_070_F3_72_root_control,0.0,root,control 72hrs
6307,SRX4580349,H_070_F3_24_root_control,100.0,root,control 24hrs
6308,SRX4580350,I_190_F3_24_root_stress,0.0,root,salt stress 24hrs
6309,SRX4580351,I_190_F3_72_root_control,0.0,root,control 72hrs
6310,SRX4580352,I_188_F3_24_root_stress,0.0,root,salt stress 24hrs
6311,SRX4580353,I_188_F3_72_root_control,211.9,root,control 72hrs
6312,SRX4580354,I_190_F3_24_leaf_control,51.1,leaf,control 24hrs
6313,SRX4580355,I_188_F3_72_root_stress,0.0,root,salt stress 72hrs
6314,SRX4580356,I_190_F3_24_leaf_stress,0.0,leaf,salt stress 24hrs
6315,SRX4580357,I_190_F3_72_leaf_control,0.0,leaf,control 72hrs
6316,SRX4580358,I_190_F3_24_root_control,0.0,root,control 24hrs
6317,SRX4580359,I_190_F3_72_leaf_stress,0.0,leaf,salt stress 72hrs
6318,SRX4580360,I_035_F3_24_root_control,0.0,root,control 24hrs
6319,SRX4580361,I_035_F3_72_root_control,0.0,root,control 72hrs
6320,SRX4580362,I_035_F3_24_leaf_stress,0.0,leaf,salt stress 24hrs
6321,SRX4580363,I_035_F3_72_leaf_stress,42.1,leaf,salt stress 72hrs
6322,SRX4580364,I_040_F3_24_leaf_control,46.7,leaf,control 24hrs
6323,SRX4580365,I_040_F3_72_leaf_control,49.0,leaf,control 72hrs
6324,SRX4580366,I_035_F3_24_root_stress,218.6,root,salt stress 24hrs
6325,SRX4580367,I_035_F3_72_root_stress,0.0,root,salt stress 72hrs
6326,SRX4580368,I_040_F3_24_leaf_stress,52.3,leaf,salt stress 24hrs
6327,SRX4580369,I_040_F3_72_leaf_stress,94.1,leaf,salt stress 72hrs
6328,SRX4580370,H_026_F3_72_root_stress,0.0,root,salt stress 72hrs
6329,SRX4580371,H_026_F3_24_root_stress,79.6,root,salt stress 24hrs
6330,SRX4580372,H_026_F3_72_leaf_stress,128.5,leaf,salt stress 72hrs
6331,SRX4580373,H_026_F3_24_leaf_stress,76.3,leaf,salt stress 24hrs
6332,SRX4580374,H_026_F3_72_root_control,0.0,root,control 72hrs
6333,SRX4580375,H_026_F3_24_root_control,0.0,root,control 24hrs
6334,SRX4580376,H_048_F3_24_leaf_control,61.2,leaf,control 24hrs
6335,SRX4580377,H_048_F3_72_leaf_control,0.0,leaf,control 72hrs
6336,SRX4580378,H_028_F3_72_leaf_control,71.1,leaf,control 72hrs
6337,SRX4580379,H_028_F3_24_leaf_control,95.0,leaf,control 24hrs
6338,SRX4580380,H_041_F3_24_root_control,105.8,root,control 24hrs
6339,SRX4580381,H_041_F3_72_root_control,0.0,root,control 72hrs
6340,SRX4580382,H_041_F3_24_root_stress,208.6,root,salt stress 24hrs
6341,SRX4580383,H_041_F3_72_root_stress,0.0,root,salt stress 72hrs
6342,SRX4580384,H_041_F3_24_leaf_control,0.0,leaf,control 24hrs
6343,SRX4580385,H_041_F3_72_leaf_control,50.8,leaf,control 72hrs
6344,SRX4580386,H_041_F3_24_leaf_stress,0.0,leaf,salt stress 24hrs
6345,SRX4580387,H_041_F3_72_leaf_stress,65.3,leaf,salt stress 72hrs
6346,SRX4580388,H_028_F3_72_leaf_stress,0.0,leaf,salt stress 72hrs
6347,SRX4580389,H_028_F3_24_leaf_stress,55.9,leaf,salt stress 24hrs
6348,SRX4580390,H_023_F3_72_root_stress,0.0,root,salt stress 72hrs
6349,SRX4580391,H_096_F3_72_root_stress,0.0,root,salt stress 72hrs
6350,SRX4580392,H_096_F3_24_root_stress,0.0,root,salt stress 24hrs
6351,SRX4580393,H_096_F3_72_root_control,0.0,root,control 72hrs
6352,SRX4580394,H_096_F3_24_root_control,0.0,root,control 24hrs
6353,SRX4580395,H_099_F3_72_leaf_stress,61.2,leaf,salt stress 72hrs
6354,SRX4580396,H_099_F3_24_leaf_stress,0.0,leaf,salt stress 24hrs
6355,SRX4580397,H_099_F3_72_leaf_control,63.0,leaf,control 72hrs
6356,SRX4580398,H_099_F3_24_leaf_control,72.6,leaf,control 24hrs
6357,SRX4580399,H_099_F3_72_root_control,0.0,root,control 72hrs
6358,SRX4580400,H_099_F3_24_root_control,0.0,root,control 24hrs
6359,SRX4580401,H_022_F3_72_root_stress,0.0,root,salt stress 72hrs
6360,SRX4580402,H_022_F3_24_root_stress,0.0,root,salt stress 24hrs
6361,SRX4580403,I_165_F3_24_leaf_stress,53.2,leaf,salt stress 24hrs
6362,SRX4580404,H_004_F3_24_root_control,172.0,root,control 24hrs
6363,SRX4580405,H_004_F3_72_root_control,0.0,root,control 72hrs
6364,SRX4580406,H_004_F3_24_root_stress,0.0,root,salt stress 24hrs
6365,SRX4580407,H_004_F3_72_root_stress,0.0,root,salt stress 72hrs
6366,SRX4580408,H_005_F3_24_leaf_control,77.1,leaf,control 24hrs
6367,SRX4580409,H_005_F3_72_leaf_control,0.0,leaf,control 72hrs
6368,SRX4580410,H_005_F3_24_leaf_stress,48.7,leaf,salt stress 24hrs
6369,SRX4580411,H_005_F3_72_leaf_stress,0.0,leaf,salt stress 72hrs
6370,SRX4580412,H_005_F3_24_root_control,0.0,root,control 24hrs
6371,SRX4580413,H_005_F3_72_root_control,0.0,root,control 72hrs
6372,SRX4580414,I_044_F3_72_root_stress,0.0,root,salt stress 72hrs
6373,SRX4580415,I_044_F3_24_root_stress,0.0,root,salt stress 24hrs
6374,SRX4580416,I_044_F3_72_root_control,0.0,root,control 72hrs
6375,SRX4580417,I_044_F3_24_root_control,210.1,root,control 24hrs
6376,SRX4580418,I_044_F3_72_leaf_stress,0.0,leaf,salt stress 72hrs
6377,SRX4580419,I_044_F3_24_leaf_stress,47.7,leaf,salt stress 24hrs
6378,SRX4580420,I_044_F3_72_leaf_control,0.0,leaf,control 72hrs
6379,SRX4580421,I_044_F3_24_leaf_control,79.8,leaf,control 24hrs
6380,SRX4580422,I_042_F3_72_root_stress,0.0,root,salt stress 72hrs
6381,SRX4580423,I_042_F3_24_root_stress,0.0,root,salt stress 24hrs
6382,SRX4580424,I_017_F3_24_leaf_control,69.5,leaf,control 24hrs
6383,SRX4580425,I_017_F3_72_leaf_control,48.7,leaf,control 72hrs
6384,SRX4580426,I_013_F3_24_root_stress,141.1,root,salt stress 24hrs
6385,SRX4580427,I_013_F3_72_root_stress,0.0,root,salt stress 72hrs
6386,SRX4580428,I_013_F3_24_root_control,0.0,root,control 24hrs
6387,SRX4580429,I_013_F3_72_root_control,0.0,root,control 72hrs
6388,SRX4580430,I_013_F3_24_leaf_stress,0.0,leaf,salt stress 24hrs
6389,SRX4580431,I_013_F3_72_leaf_stress,0.0,leaf,salt stress 72hrs
6390,SRX4580432,I_150_F3_72_leaf_stress,67.1,leaf,salt stress 72hrs
6391,SRX4580433,I_017_F3_24_leaf_stress,0.0,leaf,salt stress 24hrs
6392,SRX4580434,I_017_F3_72_leaf_stress,66.8,leaf,salt stress 72hrs
6393,SRX4580435,I_150_F3_24_leaf_stress,58.8,leaf,salt stress 24hrs
6394,SRX4580436,I_149_F3_72_root_control,0.0,root,control 72hrs
6395,SRX4580437,I_149_F3_24_root_control,0.0,root,control 24hrs
6396,SRX4580438,I_149_F3_72_root_stress,0.0,root,salt stress 72hrs
6397,SRX4580439,I_149_F3_24_root_stress,0.0,root,salt stress 24hrs
6398,SRX4580440,I_150_F3_72_leaf_control,0.0,leaf,control 72hrs
6399,SRX4580441,H_015_F3_72_root_stress,142.5,root,salt stress 72hrs
6400,SRX4580442,H_015_F3_24_root_stress,0.0,root,salt stress 24hrs
6401,SRX4580443,H_020_F3_72_leaf_control,0.0,leaf,control 72hrs
6402,SRX4580444,H_020_F3_24_leaf_control,47.3,leaf,control 24hrs
6403,SRX4580445,H_015_F3_72_leaf_stress,0.0,leaf,salt stress 72hrs
6404,SRX4580446,H_015_F3_24_leaf_stress,0.0,leaf,salt stress 24hrs
6405,SRX4580447,H_015_F3_72_root_control,0.0,root,control 72hrs
6406,SRX4580448,H_015_F3_24_root_control,0.0,root,control 24hrs
6407,SRX4580449,H_020_F3_72_leaf_stress,0.0,leaf,salt stress 72hrs
6408,SRX4580450,H_020_F3_24_leaf_stress,103.1,leaf,salt stress 24hrs
6409,SRX4580451,I_150_F3_24_leaf_control,43.8,leaf,control 24hrs
6410,SRX4580452,I_142_F3_24_leaf_stress,77.5,leaf,salt stress 24hrs
6411,SRX4580453,I_142_F3_72_leaf_stress,101.8,leaf,salt stress 72hrs
6412,SRX4580454,I_142_F3_24_root_control,0.0,root,control 24hrs
6413,SRX4580455,I_142_F3_72_root_control,0.0,root,control 72hrs
6414,SRX4580456,I_142_F3_24_root_stress,125.7,root,salt stress 24hrs
6415,SRX4580457,I_142_F3_72_root_stress,954.5,root,salt stress 72hrs
6416,SRX4580458,I_149_F3_24_leaf_control,56.5,leaf,control 24hrs
6417,SRX4580459,I_149_F3_72_leaf_control,90.4,leaf,control 72hrs
6418,SRX4580460,I_149_F3_24_leaf_stress,54.2,leaf,salt stress 24hrs
6419,SRX4580461,I_149_F3_72_leaf_stress,43.7,leaf,salt stress 72hrs
6420,SRX4580462,I_165_F3_72_root_control,0.0,root,control 72hrs
6421,SRX4580463,I_165_F3_24_root_control,0.0,root,control 24hrs
6422,SRX4580464,H_064_F3_72_leaf_control,72.8,leaf,control 72hrs
6423,SRX4580465,H_064_F3_24_leaf_control,0.0,leaf,control 24hrs
6424,SRX4580466,H_063_F3_72_root_stress,0.0,root,salt stress 72hrs
6425,SRX4580467,H_063_F3_24_root_stress,0.0,root,salt stress 24hrs
6426,SRX4580468,H_063_F3_72_root_control,0.0,root,control 72hrs
6427,SRX4580469,H_063_F3_24_root_control,0.0,root,control 24hrs
6428,SRX4580470,H_063_F3_72_leaf_stress,0.0,leaf,salt stress 72hrs
6429,SRX4580471,H_063_F3_24_leaf_stress,40.7,leaf,salt stress 24hrs
6430,SRX4580472,H_087_F3_72_leaf_stress,76.4,leaf,salt stress 72hrs
6431,SRX4580473,H_064_F3_72_leaf_stress,59.8,leaf,salt stress 72hrs
6432,SRX4580474,H_064_F3_24_leaf_stress,0.0,leaf,salt stress 24hrs
6433,SRX4580475,I_165_F3_72_leaf_stress,68.4,leaf,salt stress 72hrs
6434,SRX4580476,I_068_F3_24_root_stress,0.0,root,salt stress 24hrs
6435,SRX4580477,I_165_F3_72_leaf_control,58.7,leaf,control 72hrs
6436,SRX4580478,I_165_F3_24_leaf_control,55.6,leaf,control 24hrs
6437,SRX4580479,I_165_F3_72_root_stress,0.0,root,salt stress 72hrs
6438,SRX4580480,I_165_F3_24_root_stress,0.0,root,salt stress 24hrs
6439,SRX4580481,I_033_F3_72_leaf_stress,56.5,leaf,salt stress 72hrs
6440,SRX4580482,I_068_F3_24_root_control,0.0,root,control 24hrs
6441,SRX4608651,"CK, Control",53.6,Seedling,control
6442,SRX4608652,"CK, Control",64.3,Seedling,control
6443,SRX4608653,"CK, Control",66.5,Seedling,control
6444,SRX4608654,"CK, Control",59.2,Seedling,control
6445,SRX4608655,"CK, Control",70.2,Seedling,control
6446,SRX4608656,"CK, Control",59.4,Seedling,control
6447,SRX4608657,"T, Treated with 10 µM Br-cGMP",66.2,Seedling,10 µM Br-cGMP for 5 h
6448,SRX4608658,"T, Treated with 10 µM Br-cGMP",75.8,Seedling,10 µM Br-cGMP for 5 h
6449,SRX4608659,"T, Treated with 10 µM Br-cGMP",79.9,Seedling,10 µM Br-cGMP for 5 h
6450,SRX4608660,"T, Treated with 10 µM Br-cGMP",53.3,Seedling,10 µM Br-cGMP for 5 h
6451,SRX4608661,"T, Treated with 10 µM Br-cGMP",83.3,Seedling,10 µM Br-cGMP for 5 h
6452,SRX4608662,"T, Treated with 10 µM Br-cGMP",73.1,Seedling,10 µM Br-cGMP for 5 h
6453,SRX4615959,IRGA 428 control_spikelet,53.2,spikelet,control
6454,SRX4615960,IRGA 428 control_spikelet,84.3,spikelet,control
6455,SRX4615961,IRGA 428 control_spikelet,64.8,spikelet,control
6456,SRX4615962,IRGA 428 treated_spikelet,72.0,spikelet,heat(38℃) 7 hrs
6457,SRX4615963,IRGA 428 treated_spikelet,78.4,spikelet,heat(38℃) 7 hrs
6458,SRX4615964,IRGA 428 treated_spikelet,73.7,spikelet,heat(38℃) 7 hrs
6459,SRX4615965,BR-IRGA 409 control_spikelet,88.3,spikelet,control
6460,SRX4615966,BR-IRGA 409 control_spikelet,84.3,spikelet,control
6461,SRX4615967,BR-IRGA 409 control_spikelet,100.1,spikelet,control
6462,SRX4615968,BR-IRGA 409 treated_spikelet,82.7,spikelet,heat(38℃) 7 hrs
6463,SRX4615969,BR-IRGA 409 treated_spikelet,70.1,spikelet,heat(38℃) 7 hrs
6464,SRX4615970,BR-IRGA 409 treated_spikelet,60.8,spikelet,heat(38℃) 7 hrs
6471,SRX4649704,IR3b,79.2,root,inoculated with Herbaspirillum seropedicae SmR1
6472,SRX4649705,IR3a,92.5,root,inoculated with Herbaspirillum seropedicae SmR1
6473,SRX4649706,CR3b,71.7,root,control
6474,SRX4649707,CR3a,64.4,root,control
6475,SRX4663569,inoculated with bradyrhizobium(BRH),68.8,root,inoculated with bradyrhizobium(BRH)
6476,SRX4663570,inoculated with bradyrhizobium(BRH),75.0,root,inoculated with bradyrhizobium(BRH)
6477,SRX4663571,control,77.6,root,control
6478,SRX4665332,polysomal fractions of IR29 control,66.4,seedling,control
6479,SRX4665333,polysomal fractions of IR29 salt stress,58.8,seedling,salt stress
6480,SRX4665334,polysomal fractions of Pok control,53.0,seedling,control
6481,SRX4665335,polysomal fractions of Pok salt stress,70.2,seedling,salt stress
6482,SRX4665455,IR29 control,65.7,seedling,control
6483,SRX4665456,IR29 salt stress,69.1,seedling,salt stress
6484,SRX4665457,Pok control,48.1,seedling,control
6485,SRX4665458,Pok salt stress,65.1,seedling,salt stress
6486,SRX467336,9311_1,51.0,callus,control
6487,SRX469224,9311_2(+nitrite),52.7,callus,nitrite medium
6489,SRX4702730,RN155,76.6,root,infected by nenmatode*
6490,SRX4702731,R155,71.9,root,control*
6491,SRX4702732,RN51,86.5,root,infected by nenmatode*
6492,SRX4702733,R51,88.1,root,control*
6502,SRX4729661,4-FPA1,40.6,stem,4-FPA
6503,SRX4729662,CK3,39.7,stem,control
6504,SRX4729663,CK2,35.8,stem,control
6505,SRX4729664,CK1,37.8,stem,control
6506,SRX4729665,4-FPA3,44.7,stem,4-FPA
6507,SRX4729666,4-FPA2,41.4,stem,4-FPA
6522,SRX4778917,"FL478- Root - Normal condition, r1",102.5,root,control
6523,SRX4778956,"FL478- Root - Normal condition, r2",97.3,root,control
6524,SRX4778964,"FL478- Root - Salt stress, r1",91.8,root,salt stress
6525,SRX4778965,"FL478- Root - Salt stress, r2",94.1,root,salt stress
6526,SRX4779353,"IR29- Root - Normal condition, r1",97.9,root,control
6527,SRX4779394,"IR29- Root - Normal condition, r2",99.6,root,control
6528,SRX4779395,"IR29- Root - Salt stress, r1",90.2,root,salt stress
6529,SRX4779399,"IR29- Root - Salt stress, r2",97.7,root,salt stress
6557,SRX480864,susceptible rice 0HAI,46.3,stem,0HAI
6558,SRX480865,susceptible rice 6HAI,46.3,stem,6HAI
6559,SRX480866,susceptible rice 48HAI,52.1,stem,48HAI
6560,SRX480867,resistant rice 0HAI,49.7,stem,0HAI
6561,SRX480868,resistant rice 6HAI,49.2,stem,6HAI
6562,SRX480869,resistant rice 48HAI,47.6,stem,48HAI
6563,SRX4814346,T11,74.1,anther,control
6564,SRX4814347,T10,79.3,anther,control
