,Sample,SampleName,LOC_OS04G56400,Tissue,Treatment
8520,SRX5972960,Rice-Root-SALT1,8.7,root,SALT (100 mM NaCl)
8521,SRX5972961,Rice-Root-SALT2,11.9,root,SALT (100 mM NaCl)
8522,SRX5972962,Rice-Root-SALT3,9.4,root,SALT (100 mM NaCl)
8523,SRX5972969,Rice-Shoot-CK1,172.9,shoot,control
8524,SRX5972970,Rice-Shoot-CK2,174.0,shoot,control
8525,SRX5972971,Rice-Shoot-CK3,199.7,shoot,control
8526,SRX5972972,Rice-Shoot-SALT1,152.7,shoot,SALT (100 mM NaCl)
8527,SRX5972973,Rice-Shoot-SALT2,104.0,shoot,SALT (100 mM NaCl)
8528,SRX5972974,Rice-Shoot-SALT3,145.4,shoot,SALT (100 mM NaCl)
8529,SRX5982331,Rice developing seeds,3.1,Seed,--
8530,SRX5982332,Rice developing seeds,0.8,Seed,--
8531,SRX5982333,Rice developing seeds,4.7,Seed,--
8532,SRX5982334,Rice developing seeds,3.6,Seed,--
8533,SRX5982335,Rice developing seeds,3.7,Seed,--
8534,SRX5982336,Rice developing seeds,6.4,Seed,--
8535,SRX5982337,Rice developing seeds,3.7,Seed,--
8536,SRX5982338,Rice developing seeds,3.6,Seed,--
8537,SRX5982339,Rice developing seeds,5.3,Seed,--
8538,SRX6046235,chr729/jmj703_RNA,77.7,leaf,--
8539,SRX6046239,jmj703_RNA,95.9,leaf,--
8540,SRX6046240,WT_RNA,82.5,leaf,--
8541,SRX6046241,chr729_RNA,80.4,leaf,--
8542,SRX6076483,R2 (Stage 7),25.1,Carpel,--
8543,SRX6076484,R2 (Stage 7),23.1,Carpel,--
8544,SRX6076493,R1 (stage 6),13.7,Carpel,--
8545,SRX6076494,R1 (stage 6),9.1,Carpel,--
8546,SRX6076505,R2 (Stage 7),19.1,Carpel,--
8547,SRX6076506,R2 (Stage 7),16.7,Carpel,--
8548,SRX6076507,R1 (stage 6),20.9,Carpel,--
8549,SRX6076508,R1 (stage 6),20.6,Carpel,--
8550,SRX6076509,R3 (stage 8),18.6,Carpel,--
8551,SRX6076510,R3 (stage 8),16.7,Carpel,--
8552,SRX6076511,R3 (stage 8),28.5,Carpel,--
8553,SRX6076512,R3 (stage 8),14.9,Carpel,--
8554,SRX6081330,WT_Al_2,38.9,root tip,aluminum
8555,SRX6081331,WT_Al_3,36.5,root tip,aluminum
8556,SRX6081332,WT_0_3,53.6,root tip,without Al
8557,SRX6081333,WT_Al_1,34.1,root tip,aluminum
8558,SRX6081334,ral1_Al_2,45.9,root tip,aluminum
8559,SRX6081335,ral1_Al_3,44.7,root tip,aluminum
8560,SRX6081336,WT_0_1,48.5,root tip,without Al
8561,SRX6081337,WT_0_2,47.8,root tip,without Al
8562,SRX6081338,ral1_0_1,49.2,root tip,without Al
8563,SRX6081339,ral1_0_2,47.2,root tip,without Al
8564,SRX6081340,ral1_0_3,47.4,root tip,without Al
8565,SRX6081341,ral1_Al_1,42.6,root tip,aluminum
8566,SRX6084890,S3_L004,137.4,leaf,--
8567,SRX6084891,S4_L004,151.6,leaf,--
8568,SRX6084892,WT-3,131.0,leaf,--
8569,SRX6084893,S2_L004,145.7,leaf,--
8570,SRX6084894,WT1,237.1,leaf,--
8571,SRX6084895,WT-2,150.2,leaf,--
8572,SRX6087556,CGS_CFBP7331_Tal2h_2,129.0,leaf,24 hours after inoculation with Xanthomonas oryzae pv. oryzicola strain CFBP7331 carrying plasmid-borne Tal2h
8573,SRX6087557,CGS_CFBP7331_Tal2h_3,129.8,leaf,24 hours after inoculation with Xanthomonas oryzae pv. oryzicola strain CFBP7331 carrying plasmid-borne Tal2h
8574,SRX6087558,CGS_CFBP7331_Mock_1,152.7,leaf,mock
8575,SRX6087559,CGS_CFBP7331_Mock_2,157.3,leaf,mock
8576,SRX6087560,CGS_CFBP7331_EV_1,70.9,leaf,24 hours after inoculation with Xanthomonas oryzae pv. oryzicola strain CFBP7331 carrying empty vector
8577,SRX6087561,CGS_CFBP7331_EV_2,72.6,leaf,24 hours after inoculation with Xanthomonas oryzae pv. oryzicola strain CFBP7331 carrying empty vector
8578,SRX6087562,CGS_CFBP7331_EV_3,57.2,leaf,24 hours after inoculation with Xanthomonas oryzae pv. oryzicola strain CFBP7331 carrying empty vector
8579,SRX6087563,CGS_CFBP7331_Tal2h_1,131.6,leaf,24 hours after inoculation with Xanthomonas oryzae pv. oryzicola strain CFBP7331 carrying plasmid-borne Tal2h
8580,SRX6087564,CGS_CFBP7331_Mock_3,149.8,leaf,mock
8581,SRX612564,MET1-2_WT,89.6,shoot,--
8582,SRX612565,MET1-2_Mm_heterozygote,94.4,shoot,--
8583,SRX612566,MET1-2_mm_homozygote,94.4,shoot,--
8584,SRX6359505,G01_S32_L005_R1_001,53.6,Root,Mock
8585,SRX6359506,G02_S41_L006_R1_001,57.4,Root,Mock
8586,SRX6359507,F02_S33_L005_R1_001,51.3,Root,Mock
8587,SRX6359508,F03_S34_L005_R1_001,73.0,Root,Mock
8588,SRX6359509,E03_S49_L007_R1_001,63.6,Root,Mock
8589,SRX6359510,F01_S38_L006_R1_001,23.7,Root,Microbiota
8590,SRX6359511,D03_S42_L006_R1_001,61.2,Root,Mock
8591,SRX6359512,E02_S48_L007_R1_001,61.5,Root,Mock
8592,SRX6359513,D01_S45_L007_R1_001,43.6,Root,Microbiota
8593,SRX6359514,D02_S30_L005_R1_001,33.1,Root,Microbiota
8594,SRX6359515,H03_S35_L005_R1_001,25.1,Root,Microbiota
8595,SRX6359516,H02_S31_L005_R1_001,23.5,Root,Microbiota
8596,SRX6359517,H01_S40_L006_R1_001,59.5,Root,Mock
8597,SRX6359518,G03_S43_L006_R1_001,40.9,Root,Microbiota
8598,SRX6359519,C02_S47_L007_R1_001,31.2,Root,Microbiota
8599,SRX6359520,C03_S36_L005_R1_001,64.5,Root,Mock
8600,SRX6359521,B02_S39_L006_R1_001,38.3,Root,Microbiota
8601,SRX6359522,B03_S50_L007_R1_001,26.6,Root,Microbiota
8602,SRX6359523,B04_S52_L007_R1_001,30.8,Root,Microbiota
8603,SRX6359524,C01_S29_L005_R1_001,60.0,Root,Mock
8604,SRX6359525,A01_S37_L006_R1_001,51.0,Root,Mock
8605,SRX6359526,A02_S46_L007_R1_001,61.9,Root,Mock
8606,SRX6359527,A03_S44_L006_R1_001,30.2,Root,Microbiota
8607,SRX6359528,A04_S51_L007_R1_001,24.0,Root,Microbiota
8608,SRX6376066,F1_Panicle_LTSD_rep2,77.5,panicle,LTSD
8609,SRX6376067,F1_Panicle_HTLD_rep1,77.1,panicle,HTLD
8610,SRX6376068,F1_Panicle_HTLD_rep2,76.3,panicle,HTLD
8611,SRX6376069,F1_Flagleaf_LTLD_rep2,112.3,flag leaf,LTLD
8612,SRX6376070,F1_Flagleaf_LTLD_rep1,109.5,flag leaf,LTLD
8613,SRX6376071,MH63_Panicle_HTLD_rep2,77.2,panicle,HTLD
8614,SRX6376072,MH63_Panicle_HTLD_rep1,75.4,panicle,HTLD
8615,SRX6376073,MH63_Flagleaf_LTSD_rep2,126.4,flag leaf,LTSD
8616,SRX6376074,MH63_Flagleaf_LTSD_rep1,121.3,flag leaf,LTSD
8617,SRX6376075,MH63_Flagleaf_LTLD_rep2,102.7,flag leaf,LTLD
8618,SRX6376076,MH63_Flagleaf_LTLD_rep1,98.1,flag leaf,LTLD
8619,SRX6376077,MH63_Flagleaf_HTSD_rep2,113.4,flag leaf,HTSD
8620,SRX6376078,MH63_Flagleaf_HTSD_rep1,109.9,flag leaf,HTSD
8621,SRX6376079,F1_Shoot_LTSD_rep2,112.9,Shoot,LTSD
8622,SRX6376080,F1_Shoot_LTSD_rep1,100.9,Shoot,LTSD
8623,SRX6376081,F1_Flagleaf_HTLD_rep2,108.4,flag leaf,HTLD
8624,SRX6376082,F1_Flagleaf_HTLD_rep1,105.3,flag leaf,HTLD
8625,SRX6376083,F1_Flagleaf_HTSD_rep2,112.8,flag leaf,HTSD
8626,SRX6376084,F1_Flagleaf_HTSD_rep1,113.8,flag leaf,HTSD
8627,SRX6376085,MH63_Panicle_HTSD_rep2,64.4,panicle,HTSD
8628,SRX6376086,MH63_Panicle_HTSD_rep1,69.2,panicle,HTSD
8629,SRX6376087,ZS97_Shoot_LTLD_rep2,110.2,Shoot,LTLD
8630,SRX6376088,F1_Panicle_HTSD_rep1,78.5,panicle,HTSD
8631,SRX6376089,ZS97_Shoot_HTSD_rep2,108.9,Shoot,HTSD
8632,SRX6376090,ZS97_Shoot_HTSD_rep1,105.4,Shoot,HTSD
8633,SRX6376091,ZS97_Flagleaf_HTLD_rep2,110.2,flag leaf,HTLD
8634,SRX6376092,ZS97_Flagleaf_HTLD_rep1,169.4,flag leaf,HTLD
8635,SRX6376093,ZS97_Shoot_LTSD_rep2,105.6,Shoot,LTSD
8636,SRX6376094,ZS97_Shoot_LTSD_rep1,106.2,Shoot,LTSD
8637,SRX6376095,ZS97_Panicle_LTSD_rep2,67.6,panicle,LTSD
8638,SRX6376096,ZS97_Flagleaf_HTSD_rep2,115.2,flag leaf,HTSD
8639,SRX6376097,ZS97_Flagleaf_HTSD_rep1,114.7,flag leaf,HTSD
8640,SRX6376098,ZS97_Panicle_LTSD_rep1,68.6,panicle,LTSD
8641,SRX6376099,F1_Flagleaf_LTSD_rep2,135.6,flag leaf,LTSD
8642,SRX6376100,F1_Flagleaf_LTSD_rep1,123.1,flag leaf,LTSD
8643,SRX6376101,ZS97_Flagleaf_LTLD_rep2,112.4,flag leaf,LTLD
8644,SRX6376102,F1_Panicle_HTSD_rep2,75.6,panicle,HTSD
8645,SRX6376103,MH63_Shoot_HTSD_rep2,104.6,Shoot,HTSD
8646,SRX6376104,MH63_Shoot_HTSD_rep1,99.3,Shoot,HTSD
8647,SRX6376105,MH63_Shoot_HTLD_rep2,99.1,Shoot,HTLD
8648,SRX6376106,MH63_Shoot_HTLD_rep1,84.1,Shoot,HTLD
8649,SRX6376107,MH63_Shoot_LTSD_rep2,96.0,Shoot,LTSD
8650,SRX6376108,MH63_Shoot_LTSD_rep1,92.7,Shoot,LTSD
8651,SRX6376109,MH63_Shoot_LTLD_rep2,107.6,Shoot,LTLD
8652,SRX6376110,MH63_Shoot_LTLD_rep1,108.2,Shoot,LTLD
8653,SRX6376111,MH63_Flagleaf_HTLD_rep2,98.7,flag leaf,HTLD
8654,SRX6376112,MH63_Flagleaf_HTLD_rep1,107.7,flag leaf,HTLD
8655,SRX6376113,F1_Shoot_LTLD_rep1,102.0,Shoot,LTLD
8656,SRX6376114,F1_Shoot_LTLD_rep2,100.1,Shoot,LTLD
8657,SRX6376115,ZS97_Shoot_HTLD_rep1,95.8,Shoot,HTLD
8658,SRX6376116,ZS97_Shoot_HTLD_rep2,90.2,Shoot,HTLD
8659,SRX6376117,ZS97_Panicle_HTSD_rep2,82.7,panicle,HTSD
8660,SRX6376118,MH63_Panicle_LTSD_rep1,61.7,panicle,LTSD
8661,SRX6376119,MH63_Panicle_LTSD_rep2,72.5,panicle,LTSD
8662,SRX6376120,MH63_Panicle_LTLD_rep1,60.4,panicle,LTLD
8663,SRX6376121,MH63_Panicle_LTLD_rep2,61.7,panicle,LTLD
8664,SRX6376122,F1_Shoot_HTSD_rep1,94.5,Shoot,HTSD
8665,SRX6376123,F1_Shoot_HTSD_rep2,100.4,Shoot,HTSD
8666,SRX6376124,F1_Shoot_HTLD_rep1,91.2,Shoot,HTLD
8667,SRX6376125,F1_Shoot_HTLD_rep2,92.8,Shoot,HTLD
8668,SRX6376126,ZS97_Panicle_HTSD_rep1,81.3,panicle,HTSD
8669,SRX6376127,F1_Panicle_LTLD_rep1,66.5,panicle,LTLD
8670,SRX6376128,ZS97_Panicle_HTLD_rep1,75.8,panicle,HTLD
8671,SRX6376129,ZS97_Panicle_HTLD_rep2,80.5,panicle,HTLD
8672,SRX6376130,ZS97_Flagleaf_LTSD_rep1,112.8,flag leaf,LTSD
8673,SRX6376131,ZS97_Flagleaf_LTSD_rep2,113.5,flag leaf,LTSD
8674,SRX6376132,ZS97_Flagleaf_LTLD_rep1,108.4,flag leaf,LTLD
8675,SRX6376133,F1_Panicle_LTLD_rep2,69.1,panicle,LTLD
8676,SRX6376134,ZS97_Shoot_LTLD_rep1,107.4,Shoot,LTLD
8677,SRX6376135,F1_Panicle_LTSD_rep1,71.6,panicle,LTSD
8678,SRX6376136,ZS97_Panicle_LTLD_rep1,61.2,panicle,LTLD
8679,SRX6376137,ZS97_Panicle_LTLD_rep2,64.8,panicle,LTLD
8680,SRX6376548,HTs5_1,23.2,young panicle,highT
8681,SRX6376549,HTs5_2,18.8,young panicle,highT
8682,SRX6376550,HTs6_1,22.4,young panicle,highT
8683,SRX6376551,HTs6_2,19.7,young panicle,highT
8684,SRX6376552,LTs5_1,24.0,young panicle,lowT
8685,SRX6376553,LTs5_2,19.1,young panicle,lowT
8686,SRX6376554,LTs6_1,23.9,young panicle,lowT
8687,SRX6376555,LTs6_2,26.7,young panicle,lowT
8688,SRX6376588,JG_0_3,61.7,leaf,control
8689,SRX6376589,JG_1_1,89.9,leaf,sheath blight infection
8690,SRX6376590,JG_0_1,54.4,leaf,control
8691,SRX6376591,JG_0_2,137.2,leaf,control
8692,SRX6376592,YH_0_1,105.2,leaf,control
8693,SRX6376593,YH_0_2,104.5,leaf,control
8694,SRX6376594,JG_1_2,113.7,leaf,sheath blight infection
8695,SRX6376595,JG_1_3,51.6,leaf,sheath blight infection
8696,SRX6376596,YH_0_3,70.7,leaf,control
8697,SRX6376597,YH_1_1,48.7,leaf,sheath blight infection
8698,SRX6376598,YH_1_2,107.0,leaf,sheath blight infection
8699,SRX6376599,YH_1_3,100.5,leaf,sheath blight infection
8700,SRX6399237,D248_rep1,124.8,leaf blade,--
8701,SRX6399238,D248_rep2,123.2,leaf blade,--
8702,SRX6399239,SH881_rep1,122.2,leaf blade,--
8703,SRX6399240,SH881_rep2,113.8,leaf blade,--
8704,SRX6405760,Flag leaves_TY_mRNA,193.2,flag leaf,--
8705,SRX6405761,Flag leaves_JH_mRNA,202.4,flag leaf,--
8706,SRX6405762,Booting leaves_TY_mRNA,245.9,Booting leaves,--
8707,SRX6405763,Booting leaves_JH_mRNA,132.3,Booting leaves,--
8708,SRX6405764,Booting roots_TY_mRNA,8.8,Booting roots,--
8709,SRX6405765,Booting roots_JH_mRNA,5.0,Booting roots,--
8710,SRX6405766,Tiller buds_TY_mRNA,7.2,tiller bud,--
8711,SRX6405767,Tiller buds_JH_mRNA,2.4,tiller bud,--
8712,SRX6405768,Tiller roots_TY_mRNA,20.1,tiller roots,--
8713,SRX6405769,Tiller roots_JH_mRNA,13.9,tiller roots,--
8714,SRX6405770,Young panicles_TY_mRNA,21.0,young panicle,--
8715,SRX6405771,Young panicles_JH_mRNA,18.3,young panicle,--
8716,SRX6405772,Booting panicles_TY_mRNA,61.2,Booting panicles,--
8717,SRX6405773,Booting panicles_JH_mRNA,18.1,Booting panicles,--
8718,SRX6423919,WT-3,56.4,aerial part,under dark growth
8719,SRX6423920,WT-2,60.4,aerial part,under dark growth
8720,SRX6423921,OsSMAX1m-OE-2,13.9,aerial part,under dark growth
8721,SRX6423922,OsSMAX1m-OE-1,17.8,aerial part,under dark growth
8722,SRX6423923,WT-1,43.1,aerial part,under dark growth
8723,SRX6423924,OsSMAX1m-OE-3,32.4,aerial part,under dark growth
8724,SRX6423925,OsSMAX1-KO/d3-1,48.9,aerial part,under dark growth
8725,SRX6423926,d3-3,11.5,aerial part,under dark growth
8726,SRX6423927,OsSMAX1-KO/d3-3,54.4,aerial part,under dark growth
8727,SRX6423928,OsSMAX1-KO/d3-2,58.3,aerial part,under dark growth
8728,SRX6423929,d14-3,19.2,aerial part,under dark growth
8729,SRX6423930,OsSMAX1-KO/d14-1,55.8,aerial part,under dark growth
8730,SRX6423931,d14-1,28.7,aerial part,under dark growth
8731,SRX6423932,d14-2,18.9,aerial part,under dark growth
8732,SRX6423933,D53m-OE-2,27.6,aerial part,under dark growth
8733,SRX6423934,D53m-OE-3,23.9,aerial part,under dark growth
8734,SRX6423935,OsSMAX1-KO-3,64.1,aerial part,under dark growth
8735,SRX6423936,D53m-OE-1,43.7,aerial part,under dark growth
8736,SRX6423937,OsSMAX1-KO-1,59.2,aerial part,under dark growth
8737,SRX6423938,OsSMAX1-KO-2,58.5,aerial part,under dark growth
8738,SRX6423939,d14l-3,14.0,aerial part,under dark growth
8739,SRX6423940,d14/d14l-1,15.8,aerial part,under dark growth
8740,SRX6423941,d14/d14l-2,15.9,aerial part,under dark growth
8741,SRX6423942,d14/d14l-3,12.6,aerial part,under dark growth
8742,SRX6423943,OsSMAX1-KO/d14-2,52.4,aerial part,under dark growth
8743,SRX6423944,OsSMAX1-KO/d14-3,50.7,aerial part,under dark growth
8744,SRX6423945,d14l-1,21.1,aerial part,under dark growth
8745,SRX6423946,d14l-2,13.9,aerial part,under dark growth
8746,SRX6423947,d3-1,11.7,aerial part,under dark growth
8747,SRX6423948,d3-2,18.6,aerial part,under dark growth
8748,SRX6480243,HY.R,211.1,leaves,inoculated the Xoc_YM15
8749,SRX6480244,HY.Q,227.7,leaves,inoculated the Xoc_13T19
8750,SRX6480245,HY.W,222.3,leaves,sterile water
8751,SRX6631538,WT_1-y-callus replicate 1,7.4,callus,--
8752,SRX6631539,WT_1-y-callus replicate 2,10.2,callus,--
8753,SRX6631540,Homozygous_3-y-callus replicate 2,13.6,callus,--
8754,SRX6631541,Homozygous_3-y-callus replicate 1,13.2,callus,--
8755,SRX6631542,WT_3-y-callus replicate 2,10.3,callus,--
8756,SRX6631543,WT_3-y-callus replicate 1,9.4,callus,--
8757,SRX6631544,Heterozygous_3-y-callus replicate 2,9.8,callus,--
8758,SRX6631545,Heterozygous_3-y-callus replicate 1,9.3,callus,--
8759,SRX6631546,Heterozygous_1-y-callus replicate 2,9.4,callus,--
8760,SRX6631547,Heterozygous_1-y-callus replicate 1,8.1,callus,--
8761,SRX6631548,Homozygous_1-y-callus replicate 2,8.1,callus,--
8762,SRX6631549,Homozygous_1-y-callus replicate 1,18.0,callus,--
8763,SRX6639311,leaf inoculation with Xanthomonas oryzae pv. oryzicola,206.5,Leaf,Xanthomonas oryzae pv. oryzicola
8764,SRX6639312,leaf inoculation with Xanthomonas oryzae pv. oryzicola,130.5,Leaf,Xanthomonas oryzae pv. oryzicola
8765,SRX6639313,mock inoculation with sterilized Xanthomonas oryzae pv. oryzicola,131.3,Leaf,mock
8766,SRX6639314,leaf inoculation with Xanthomonas oryzae pv. oryzicola,217.2,Leaf,Xanthomonas oryzae pv. oryzicola
8767,SRX6639315,leaf inoculation with Xanthomonas oryzae pv. oryzicola,121.8,Leaf,Xanthomonas oryzae pv. oryzicola
8768,SRX6639316,leaf inoculation with Xanthomonas oryzae pv. oryzicola,131.7,Leaf,Xanthomonas oryzae pv. oryzicola
8769,SRX6639317,mock inoculation with sterilized Xanthomonas oryzae pv. oryzicola,136.6,Leaf,mock
8770,SRX6639318,mock inoculation with sterilized Xanthomonas oryzae pv. oryzicola,124.7,Leaf,mock
8771,SRX6639319,mock inoculation with sterilized Xanthomonas oryzae pv. oryzicola,112.8,Leaf,mock
8772,SRX6639320,mock inoculation with sterilized Xanthomonas oryzae pv. oryzicola,113.8,Leaf,mock
8773,SRX6639321,mock inoculation with sterilized Xanthomonas oryzae pv. oryzicola,112.2,Leaf,mock
8774,SRX6639322,leaf inoculation with Xanthomonas oryzae pv. oryzicola,147.3,Leaf,Xanthomonas oryzae pv. oryzicola
8775,SRX6639656,HE-R1,2.9,endosperm,--
8776,SRX6639657,HE-R2,3.2,endosperm,--
8777,SRX6639658,HA-R1,15.5,anther,--
8778,SRX6639659,HA-R2,15.5,anther,--
8779,SRX6639660,HP-R1,0.6,pollen,--
8780,SRX6639661,HP-R2,1.1,pollen,--
8781,SRX6640471,Nitrogen deficiency,31.0,leaves,Nitrogen deficiency
8782,SRX6640472,Control,24.7,leaves,Control
8783,SRX6653041,Biomaterial_provider TSJ_3,10.2,root,low temperature stress
8784,SRX6653042,Biomaterial_provider TSJ_2,7.7,root,low temperature stress
8785,SRX6653043,Biomaterial_provider CKSJ_1,2.5,root,SJ under control
8786,SRX6653044,Biomaterial_provider CKDN_3,3.8,root,DN under control
8787,SRX6653045,Biomaterial_provider CKDN_2,11.6,root,DN under control
8788,SRX6653046,Biomaterial_provider CKDN_1,5.4,root,DN under control
8789,SRX6653047,Biomaterial_provider TDN_2,10.5,root,low temperature stress
8790,SRX6653048,Biomaterial_provider TDN_1,7.6,root,low temperature stress
8791,SRX6653049,Biomaterial_provider CKSJ_3,6.7,root,SJ under control
8792,SRX6653050,Biomaterial_provider CKSJ_2,12.0,root,SJ under control
8793,SRX6653051,Biomaterial_provider TSJ_1,9.2,root,low temperature stress
8794,SRX6653052,Biomaterial_provider TDN_3,5.8,root,low temperature stress
8795,SRX6655429,nal8-01,108.1,seedling,--
8796,SRX6655430,TQ-03,53.1,seedling,--
8797,SRX6655431,TQ-02,52.6,seedling,--
8798,SRX6655432,TQ,54.5,seedling,--
8799,SRX6655433,nal8-03,100.7,seedling,--
8800,SRX6655434,nal8-02,106.2,seedling,--
8801,SRX6665930,JHS610,94.7,leaf,none
8802,SRX670643,root52 d -Pi_r1,31.6,root,52 d -Pi
8803,SRX670644,root52 d -Pi_r2,34.5,root,52 d -Pi
8804,SRX670645,root52 d -Pi_r3,46.0,root,52 d -Pi
8805,SRX670646,root52 d +Pi_r1,32.1,root,52 d +Pi
8806,SRX670647,root52 d +Pi_r2,34.0,root,52 d +Pi
8807,SRX670648,root52 d +Pi_r3,30.2,root,52 d +Pi
8808,SRX670649,root52 d Re_r1,37.3,root,52 d Re
8809,SRX670650,root52 d Re_r2,39.1,root,52 d Re
8810,SRX670651,root52 d Re_r3,21.1,root,52 d Re
8811,SRX6716826,Dawn,94.7,panicle,Control Dawn
8812,SRX6716827,Dawn,162.7,panicle,Control Dawn
8813,SRX6716828,Dawn,95.5,panicle,Control Dawn
8814,SRX6716829,Dawn,94.2,panicle,Control Dawn
8815,SRX6716830,Dawn 3.5h,168.4,panicle,Control Dawn 3.5h
8816,SRX6716831,Dawn 3.5h,155.2,panicle,Control Dawn 3.5h
8817,SRX6716832,Dawn 3.5h,93.6,panicle,Control Dawn 3.5h
8818,SRX6716833,Dawn 3.5h,112.6,panicle,Control Dawn 3.5h
8819,SRX6716834,Dawn 7h,101.8,panicle,Control Dawn 7h
8820,SRX6716835,Dawn 7h,101.4,panicle,Control Dawn 7h
8821,SRX6716836,Dawn 7h,152.9,panicle,Control Dawn 7h
8822,SRX6716837,Dawn 7h,111.4,panicle,Control Dawn 7h
8823,SRX6716838,Dawn 10.5h,118.2,panicle,Control Dawn 10.5h
8824,SRX6716839,Dawn 10.5h,78.3,panicle,Control Dawn 10.5h
8825,SRX6716840,Dawn 10.5h,79.8,panicle,Control Dawn 10.5h
8826,SRX6716841,Dawn 10.5h,94.6,panicle,Control Dawn 10.5h
8827,SRX6716842,Dusk,100.8,panicle,Control Dusk
8828,SRX6716843,Dusk,82.9,panicle,Control Dusk
8829,SRX6716844,Dusk,94.2,panicle,Control Dusk
8830,SRX6716845,Dusk,92.3,panicle,Control Dusk
8831,SRX6716846,Dawn 14h,144.3,panicle,Control Dawn 14h
8832,SRX6716847,Dawn 14h,124.0,panicle,Control Dawn 14h
8833,SRX6716848,Dawn 14h,76.9,panicle,Control Dawn 14h
8834,SRX6716849,Dawn 14h,106.9,panicle,Control Dawn 14h
8835,SRX6716850,Dawn 17.5h,87.1,panicle,Control Dawn 17.5h
8836,SRX6716851,Dawn 17.5h,117.3,panicle,Control Dawn 17.5h
8837,SRX6716852,Dawn 17.5h,119.0,panicle,Control Dawn 17.5h
8838,SRX6716853,Dawn 17.5h,102.3,panicle,Control Dawn 17.5h
8839,SRX6716854,Dawn 23h,113.7,panicle,Control Dawn 23h
8840,SRX6716855,Dawn 23h,114.0,panicle,Control Dawn 23h
8841,SRX6716856,Dawn 23h,103.5,panicle,Control Dawn 23h
8842,SRX6716857,Dawn 23h,102.4,panicle,Control Dawn 23h
8843,SRX6716858,Dawn,118.6,panicle,WNT(warm night temperature) Dawn
8844,SRX6716859,Dawn,111.7,panicle,WNT(warm night temperature) Dawn
8845,SRX6716860,Dawn,94.5,panicle,WNT(warm night temperature) Dawn
8846,SRX6716861,Dawn,134.0,panicle,WNT(warm night temperature) Dawn
8847,SRX6716862,Dawn 3.5h,128.6,panicle,WNT(warm night temperature) Dawn 3.5h
8848,SRX6716863,Dawn 3.5h,101.3,panicle,WNT(warm night temperature) Dawn 3.5h
8849,SRX6716864,Dawn 3.5h,112.2,panicle,WNT(warm night temperature) Dawn 3.5h
8850,SRX6716865,Dawn 3.5h,88.9,panicle,WNT(warm night temperature) Dawn 3.5h
8851,SRX6716866,Dawn 7h,157.2,panicle,WNT(warm night temperature) Dawn 7h
8852,SRX6716867,Dawn 7h,114.7,panicle,WNT(warm night temperature) Dawn 7h
8853,SRX6716868,Dawn 7h,127.2,panicle,WNT(warm night temperature) Dawn 7h
8854,SRX6716869,Dawn 7h,174.7,panicle,WNT(warm night temperature) Dawn 7h
8855,SRX6716870,Dawn 10.5h,122.2,panicle,WNT(warm night temperature) Dawn 10.5h
8856,SRX6716871,Dawn 10.5h,98.0,panicle,WNT(warm night temperature) Dawn 10.5h
8857,SRX6716872,Dawn 10.5h,105.2,panicle,WNT(warm night temperature) Dawn 10.5h
8858,SRX6716873,Dawn 10.5h,106.0,panicle,WNT(warm night temperature) Dawn 10.5h
8859,SRX6716874,Dusk,107.5,panicle,WNT(warm night temperature) Dusk
8860,SRX6716875,Dusk,101.4,panicle,WNT(warm night temperature) Dusk
8861,SRX6716876,Dusk,98.7,panicle,WNT(warm night temperature) Dusk
8862,SRX6716877,Dusk,103.6,panicle,WNT(warm night temperature) Dusk
8863,SRX6716878,Dawn 14h,107.4,panicle,WNT(warm night temperature) Dawn 14h
8864,SRX6716879,Dawn 14h,97.6,panicle,WNT(warm night temperature) Dawn 14h
8865,SRX6716880,Dawn 14h,113.9,panicle,WNT(warm night temperature) Dawn 14h
8866,SRX6716881,Dawn 14h,98.1,panicle,WNT(warm night temperature) Dawn 14h
8867,SRX6716882,Dawn 17.5h,96.9,panicle,WNT(warm night temperature) Dawn 17.5h
8868,SRX6716883,Dawn 17.5h,131.7,panicle,WNT(warm night temperature) Dawn 17.5h
8869,SRX6716884,Dawn 17.5h,132.9,panicle,WNT(warm night temperature) Dawn 17.5h
8870,SRX6716885,Dawn 17.5h,120.1,panicle,WNT(warm night temperature) Dawn 17.5h
8871,SRX6716886,Dawn 23h,142.9,panicle,WNT(warm night temperature) Dawn 23h
8872,SRX6716887,Dawn 23h,152.4,panicle,WNT(warm night temperature) Dawn 23h
8873,SRX6716888,Dawn 23h,179.2,panicle,WNT(warm night temperature) Dawn 23h
8874,SRX6716889,Dawn 23h,127.4,panicle,WNT(warm night temperature) Dawn 23h
8875,SRX6716890,Dawn,125.7,panicle,24°C Dawn
8876,SRX6716891,Dusk,65.4,panicle,24°C Dusk
8877,SRX6716892,Dawn,97.8,panicle,24°C Dawn
8878,SRX6716893,Dusk,81.8,panicle,24°C Dusk
8879,SRX6716894,Dawn,112.2,panicle,24°C Dawn
8880,SRX6716895,Dusk,103.5,panicle,24°C Dusk
8881,SRX6716896,Dawn,121.5,panicle,24°C Dawn
8882,SRX6716897,Dusk,73.9,panicle,24°C Dusk
8883,SRX6716898,Dawn,142.0,panicle,26°C Dawn
8884,SRX6716899,Dusk,158.2,panicle,26°C Dusk
8885,SRX6716900,Dawn,139.7,panicle,26°C Dawn
8886,SRX6716901,Dusk,81.2,panicle,26°C Dusk
